transaction_id,product_id,price,discount_percent,refund_flag,salesperson_id,region,profit_margin,opportunity_label,shap_dict
525,35,1824.0,20.2842611036551,0,7,South,293.46546860656304,0,"{'price': np.float32(-1.4300416), 'discount_percent': np.float32(-0.39386982), 'refund_flag': np.float32(-4.0409403), 'profit_margin': np.float32(-0.99731946)}"
526,33,817.0,12.84679723086219,0,14,East,51.3699504766053,0,"{'price': np.float32(0.7280461), 'discount_percent': np.float32(-3.3195784), 'refund_flag': np.float32(-3.4078803), 'profit_margin': np.float32(-0.28575653)}"
527,33,2896.0,21.172394506746546,0,13,West,500.44141082681045,0,"{'price': np.float32(-1.4545345), 'discount_percent': np.float32(-0.7100894), 'refund_flag': np.float32(-4.7495584), 'profit_margin': np.float32(-0.79298174)}"
528,43,2662.0,6.117590959701785,0,7,North,165.00305635617036,0,"{'price': np.float32(-1.9963019), 'discount_percent': np.float32(-2.6131148), 'refund_flag': np.float32(-3.7041092), 'profit_margin': np.float32(-0.7418195)}"
529,37,3245.0,20.45642451212293,0,14,North,513.7486672548795,0,"{'price': np.float32(-1.4044281), 'discount_percent': np.float32(-0.7043354), 'refund_flag': np.float32(-4.7495584), 'profit_margin': np.float32(-0.5261034)}"
530,12,2091.0,8.09811972890205,0,12,East,451.3908447543365,0,"{'price': np.float32(-1.5261956), 'discount_percent': np.float32(-3.3504221), 'refund_flag': np.float32(-3.3355749), 'profit_margin': np.float32(-0.9285373)}"
531,3,3611.0,8.589905346184825,0,1,East,339.1342563194792,0,"{'price': np.float32(-1.9500102), 'discount_percent': np.float32(-3.4571607), 'refund_flag': np.float32(-3.1875186), 'profit_margin': np.float32(-0.73234)}"
532,1,4430.0,24.400637262885635,1,9,North,1045.1509628168442,1,"{'price': np.float32(0.50359094), 'discount_percent': np.float32(2.2142293), 'refund_flag': np.float32(4.647163), 'profit_margin': np.float32(2.3619866)}"
533,33,2496.0,8.906896444206346,0,6,West,130.93793270618806,0,"{'price': np.float32(-2.069156), 'discount_percent': np.float32(-3.3251953), 'refund_flag': np.float32(-3.359269), 'profit_margin': np.float32(-0.59681)}"
534,40,1812.0,10.429201983632517,0,12,West,423.53303483463793,0,"{'price': np.float32(-1.6786634), 'discount_percent': np.float32(-4.1840553), 'refund_flag': np.float32(-2.8631487), 'profit_margin': np.float32(-1.0088311)}"
535,10,1785.0,7.099859987557805,0,2,West,273.7505508682692,0,"{'price': np.float32(-1.6190598), 'discount_percent': np.float32(-3.3105476), 'refund_flag': np.float32(-3.347158), 'profit_margin': np.float32(-1.1425519)}"
536,43,4811.0,14.14981086535686,0,5,East,431.18591858137773,0,"{'price': np.float32(2.9566925), 'discount_percent': np.float32(-3.139017), 'refund_flag': np.float32(-3.3817706), 'profit_margin': np.float32(-0.98968375)}"
537,44,2883.0,7.235824826894102,0,13,South,223.1633309477923,0,"{'price': np.float32(-1.6540829), 'discount_percent': np.float32(-3.2051375), 'refund_flag': np.float32(-3.4554923), 'profit_margin': np.float32(-1.2299137)}"
538,29,3739.0,13.27805199126446,0,11,South,934.9093208948752,0,"{'price': np.float32(-1.5903388), 'discount_percent': np.float32(-3.0514834), 'refund_flag': np.float32(-4.1474733), 'profit_margin': np.float32(1.782931)}"
539,13,2639.0,17.63861809761882,0,4,South,148.16081351022214,0,"{'price': np.float32(-2.2527528), 'discount_percent': np.float32(-2.4739785), 'refund_flag': np.float32(-3.942114), 'profit_margin': np.float32(-0.81181026)}"
540,12,2204.0,8.214488150961301,0,7,South,201.83677597245656,0,"{'price': np.float32(-1.7609566), 'discount_percent': np.float32(-3.3902261), 'refund_flag': np.float32(-3.2457314), 'profit_margin': np.float32(-1.2012022)}"
541,31,862.0,13.971917089895888,0,8,South,101.56106913032744,0,"{'price': np.float32(-1.3088044), 'discount_percent': np.float32(-3.5523179), 'refund_flag': np.float32(-3.557688), 'profit_margin': np.float32(-0.51748353)}"
542,46,3104.0,12.795796444515924,0,11,East,555.0567114411525,0,"{'price': np.float32(-1.3871316), 'discount_percent': np.float32(-3.3848019), 'refund_flag': np.float32(-3.822914), 'profit_margin': np.float32(-0.40276217)}"
543,2,2216.0,36.26443441109875,0,14,East,324.87853424044357,1,"{'price': np.float32(-1.3293471), 'discount_percent': np.float32(7.6029677), 'refund_flag': np.float32(-1.7219883), 'profit_margin': np.float32(-0.29835773)}"
544,35,4951.0,7.47584717577525,0,11,South,372.93269191551417,0,"{'price': np.float32(3.065941), 'discount_percent': np.float32(-2.9136581), 'refund_flag': np.float32(-3.4829535), 'profit_margin': np.float32(-0.2871156)}"
545,23,4786.0,13.97535808402892,0,1,East,504.06958964241915,0,"{'price': np.float32(2.9392118), 'discount_percent': np.float32(-3.1610441), 'refund_flag': np.float32(-3.5408516), 'profit_margin': np.float32(-0.79109454)}"
546,17,4238.0,1.8699445411172344,0,5,East,456.1649239930118,0,"{'price': np.float32(-1.1154915), 'discount_percent': np.float32(0.35240287), 'refund_flag': np.float32(-3.241336), 'profit_margin': np.float32(-1.0169047)}"
547,26,2969.0,7.520707946315935,0,3,South,283.86720647112105,0,"{'price': np.float32(-1.6519617), 'discount_percent': np.float32(-3.2278008), 'refund_flag': np.float32(-3.457838), 'profit_margin': np.float32(-1.1687256)}"
548,8,1056.0,11.76696418798454,0,1,West,142.3570371351457,0,"{'price': np.float32(-1.4218704), 'discount_percent': np.float32(-4.215088), 'refund_flag': np.float32(-3.0056279), 'profit_margin': np.float32(-0.6915858)}"
549,29,1325.0,16.965799845448906,1,12,East,248.65456342292347,0,"{'price': np.float32(-1.9365684), 'discount_percent': np.float32(-1.0320048), 'refund_flag': np.float32(4.2886386), 'profit_margin': np.float32(-1.8861507)}"
550,26,3308.0,3.870333175078986,0,3,West,331.8718853610987,0,"{'price': np.float32(-1.4247445), 'discount_percent': np.float32(-2.2588172), 'refund_flag': np.float32(-3.7742605), 'profit_margin': np.float32(-0.61967707)}"
551,10,3219.0,13.930453203705552,0,14,East,392.50711007240545,0,"{'price': np.float32(-1.4874226), 'discount_percent': np.float32(-3.3704977), 'refund_flag': np.float32(-3.50175), 'profit_margin': np.float32(-1.0210297)}"
552,26,4008.0,9.683882717585206,0,6,East,534.761063620628,0,"{'price': np.float32(-0.9956133), 'discount_percent': np.float32(-3.9807363), 'refund_flag': np.float32(-3.3916245), 'profit_margin': np.float32(-0.66052294)}"
553,34,4241.0,2.3923617330384372,0,14,South,1217.497197494932,0,"{'price': np.float32(-0.9855159), 'discount_percent': np.float32(-1.8035455), 'refund_flag': np.float32(-3.81194), 'profit_margin': np.float32(3.1695225)}"
554,41,2074.0,10.90793422974395,0,7,East,533.3893030856676,0,"{'price': np.float32(-1.6285633), 'discount_percent': np.float32(-4.1480465), 'refund_flag': np.float32(-3.093858), 'profit_margin': np.float32(-0.5517988)}"
555,7,3598.4,18.545806164891054,0,8,North,916.078428929094,0,"{'price': np.float32(-1.3164355), 'discount_percent': np.float32(-1.8725024), 'refund_flag': np.float32(-4.785035), 'profit_margin': np.float32(1.6588923)}"
556,4,2629.0,4.397886700441916,0,13,North,277.51412587007985,0,"{'price': np.float32(-2.0486526), 'discount_percent': np.float32(-2.4282107), 'refund_flag': np.float32(-3.5408883), 'profit_margin': np.float32(-1.1544797)}"
557,45,2903.0,9.450311423149085,0,11,South,176.14457127021277,0,"{'price': np.float32(-1.5933666), 'discount_percent': np.float32(-3.2947671), 'refund_flag': np.float32(-3.500309), 'profit_margin': np.float32(-0.75992894)}"
558,11,3829.0,5.066805076802169,0,4,West,469.73560568853173,0,"{'price': np.float32(-2.057012), 'discount_percent': np.float32(-2.6074724), 'refund_flag': np.float32(-3.4784105), 'profit_margin': np.float32(-1.0785149)}"
559,29,1088.0,7.657085340449921,0,3,West,117.24606033799894,0,"{'price': np.float32(-1.3480026), 'discount_percent': np.float32(-3.3580341), 'refund_flag': np.float32(-3.5825503), 'profit_margin': np.float32(-0.4953351)}"
560,36,2512.0,17.160850717623166,0,5,West,367.24367841102105,0,"{'price': np.float32(-2.135152), 'discount_percent': np.float32(-2.5723817), 'refund_flag': np.float32(-3.7724388), 'profit_margin': np.float32(-0.37685788)}"
561,25,2047.0,8.642377622543087,0,9,North,457.1099263998832,0,"{'price': np.float32(-1.5261956), 'discount_percent': np.float32(-3.3504221), 'refund_flag': np.float32(-3.3355749), 'profit_margin': np.float32(-0.9285373)}"
562,21,794.0,17.007828687576634,0,13,West,174.34754951489356,0,"{'price': np.float32(0.912546), 'discount_percent': np.float32(-2.4632008), 'refund_flag': np.float32(-3.9652584), 'profit_margin': np.float32(-0.4207323)}"
563,36,2485.0,15.545270239657931,0,6,West,548.2140730363354,0,"{'price': np.float32(-1.9996943), 'discount_percent': np.float32(-3.074903), 'refund_flag': np.float32(-3.8184893), 'profit_margin': np.float32(-0.3454377)}"
564,10,3617.0,8.18631043257776,0,9,South,464.65680395452387,0,"{'price': np.float32(-1.9487255), 'discount_percent': np.float32(-3.4578695), 'refund_flag': np.float32(-3.3672557), 'profit_margin': np.float32(-1.0943731)}"
565,37,2190.0,7.487002696968838,0,6,West,449.3918786199479,0,"{'price': np.float32(-1.521506), 'discount_percent': np.float32(-3.2605991), 'refund_flag': np.float32(-3.4320533), 'profit_margin': np.float32(-0.92657167)}"
566,9,1308.8000000000002,5.52000596592749,0,2,North,198.17101916325683,0,"{'price': np.float32(-1.6012163), 'discount_percent': np.float32(-2.5421753), 'refund_flag': np.float32(-3.8378274), 'profit_margin': np.float32(-1.1800575)}"
567,24,2564.0,5.345594029032979,0,13,North,158.3004575326301,0,"{'price': np.float32(-1.9963019), 'discount_percent': np.float32(-2.4836538), 'refund_flag': np.float32(-3.6828728), 'profit_margin': np.float32(-0.7418195)}"
568,35,4955.0,11.766036972539217,0,5,North,985.4092278155548,0,"{'price': np.float32(2.8314555), 'discount_percent': np.float32(-3.3196225), 'refund_flag': np.float32(-3.6405194), 'profit_margin': np.float32(1.6679367)}"
569,49,1507.0,9.901073423925173,0,12,South,71.22548134925638,0,"{'price': np.float32(-1.6975379), 'discount_percent': np.float32(-4.2130327), 'refund_flag': np.float32(-3.0689294), 'profit_margin': np.float32(-0.5954149)}"
570,35,3014.0,6.881972825353967,0,11,South,427.4295113252703,0,"{'price': np.float32(-1.4525242), 'discount_percent': np.float32(-3.179849), 'refund_flag': np.float32(-3.6064131), 'profit_margin': np.float32(-0.9889538)}"
571,48,4026.0,2.2561853893836057,0,9,East,520.7988222688855,0,"{'price': np.float32(-1.065479), 'discount_percent': np.float32(-1.3969594), 'refund_flag': np.float32(-3.630874), 'profit_margin': np.float32(-0.62411493)}"
572,36,1747.0,10.53089383911106,0,8,West,349.09292035653255,0,"{'price': np.float32(-1.603943), 'discount_percent': np.float32(-4.180338), 'refund_flag': np.float32(-3.0101085), 'profit_margin': np.float32(-0.50446784)}"
573,18,4402.0,7.652239104693333,1,7,South,981.9828177605514,1,"{'price': np.float32(0.4437911), 'discount_percent': np.float32(-2.1174114), 'refund_flag': np.float32(5.2916503), 'profit_margin': np.float32(3.0073137)}"
574,49,1935.0,9.023511522089532,0,1,North,221.851425731892,0,"{'price': np.float32(-1.7394512), 'discount_percent': np.float32(-3.4025064), 'refund_flag': np.float32(-3.0970352), 'profit_margin': np.float32(-1.2186245)}"
575,39,1071.0,11.523309143490408,1,4,North,239.65073693272345,0,"{'price': np.float32(-1.5529995), 'discount_percent': np.float32(-4.311498), 'refund_flag': np.float32(3.4874835), 'profit_margin': np.float32(-1.8182446)}"
576,32,2882.0,-2.5090143069393167,1,12,South,364.7957805384144,1,"{'price': np.float32(-0.67453116), 'discount_percent': np.float32(2.5960014), 'refund_flag': np.float32(4.720058), 'profit_margin': np.float32(-0.44771898)}"
577,24,1745.0,2.333626981454376,0,7,South,275.37998283490043,0,"{'price': np.float32(-1.4605742), 'discount_percent': np.float32(-1.6249794), 'refund_flag': np.float32(-3.7605221), 'profit_margin': np.float32(-1.1030792)}"
578,23,2584.0,21.48221538402594,0,11,South,470.20686911267194,0,"{'price': np.float32(-1.7862815), 'discount_percent': np.float32(-0.57631737), 'refund_flag': np.float32(-4.268542), 'profit_margin': np.float32(-0.95238113)}"
579,32,777.0,7.466947466501911,0,7,East,160.4983524756139,0,"{'price': np.float32(1.1322503), 'discount_percent': np.float32(-2.991177), 'refund_flag': np.float32(-3.81582), 'profit_margin': np.float32(-0.39680213)}"
580,37,2387.0,-2.5871655119876458,0,6,North,726.8938110620793,0,"{'price': np.float32(-1.3648239), 'discount_percent': np.float32(1.2055846), 'refund_flag': np.float32(-4.2016945), 'profit_margin': np.float32(0.3205859)}"
581,12,1765.0,2.7502991024187375,0,8,East,182.44267750903705,0,"{'price': np.float32(-1.4020245), 'discount_percent': np.float32(-1.6587832), 'refund_flag': np.float32(-3.8806925), 'profit_margin': np.float32(-0.6812793)}"
582,49,1540.0,22.42233684320717,0,11,East,257.5519432279722,0,"{'price': np.float32(-1.3314317), 'discount_percent': np.float32(-0.4041428), 'refund_flag': np.float32(-4.152324), 'profit_margin': np.float32(-1.0426445)}"
583,13,1417.0,6.4850126986508,0,13,West,268.22886601514324,0,"{'price': np.float32(-1.5404462), 'discount_percent': np.float32(-2.7184966), 'refund_flag': np.float32(-3.6565835), 'profit_margin': np.float32(-1.128289)}"
584,23,1385.0,15.795076224485785,1,6,North,325.1176020052486,0,"{'price': np.float32(-1.753429), 'discount_percent': np.float32(-2.2649395), 'refund_flag': np.float32(3.8898904), 'profit_margin': np.float32(-1.3255252)}"
585,25,3252.0,10.605589991686026,0,10,North,258.9956490553561,0,"{'price': np.float32(-1.7038893), 'discount_percent': np.float32(-4.0471387), 'refund_flag': np.float32(-2.9648323), 'profit_margin': np.float32(-1.2220582)}"
586,35,521.0,7.575164812505145,0,3,South,114.58064939267054,0,"{'price': np.float32(1.3823425), 'discount_percent': np.float32(-2.9561749), 'refund_flag': np.float32(-4.20266), 'profit_margin': np.float32(-0.21464019)}"
587,41,3691.0,13.877227353815464,0,4,South,610.5414441477262,0,"{'price': np.float32(-1.80359), 'discount_percent': np.float32(-3.266049), 'refund_flag': np.float32(-3.7369516), 'profit_margin': np.float32(-0.47573704)}"
588,30,2853.0,-1.9217833767814407,0,14,West,345.06173363240697,0,"{'price': np.float32(-1.6202049), 'discount_percent': np.float32(1.2156254), 'refund_flag': np.float32(-3.808999), 'profit_margin': np.float32(-0.45821726)}"
589,17,1186.0,2.794336900716986,0,3,East,194.3821178843078,0,"{'price': np.float32(-1.1986862), 'discount_percent': np.float32(-1.6639578), 'refund_flag': np.float32(-3.9460504), 'profit_margin': np.float32(-0.6170602)}"
590,49,784.0,7.538244939302196,0,1,South,96.73368511178484,0,"{'price': np.float32(1.1461092), 'discount_percent': np.float32(-2.9772923), 'refund_flag': np.float32(-3.9305353), 'profit_margin': np.float32(-0.22941385)}"
591,20,4247.0,3.2854780086519586,0,10,South,800.2507774172134,0,"{'price': np.float32(-1.0099828), 'discount_percent': np.float32(-2.219538), 'refund_flag': np.float32(-4.3441167), 'profit_margin': np.float32(0.38501266)}"
592,48,1262.0,7.096111057480142,0,5,North,319.19889614623264,0,"{'price': np.float32(-1.584887), 'discount_percent': np.float32(-3.28137), 'refund_flag': np.float32(-3.3876104), 'profit_margin': np.float32(-0.6695242)}"
593,25,2928.0,14.26856522841414,1,1,North,482.78049906312293,0,"{'price': np.float32(-1.2016585), 'discount_percent': np.float32(-2.7918952), 'refund_flag': np.float32(4.1612234), 'profit_margin': np.float32(-1.327321)}"
594,22,3007.0,10.660683606679903,0,1,South,558.5916885821604,0,"{'price': np.float32(-1.4035692), 'discount_percent': np.float32(-3.9556446), 'refund_flag': np.float32(-3.5049763), 'profit_margin': np.float32(-0.38597554)}"
595,13,528.0,16.653085177547947,0,2,North,79.07514858182344,0,"{'price': np.float32(1.1540232), 'discount_percent': np.float32(-2.428135), 'refund_flag': np.float32(-4.351302), 'profit_margin': np.float32(-0.23081262)}"
596,19,1406.0,10.97687642175872,0,13,West,78.59377578488836,0,"{'price': np.float32(-1.6997089), 'discount_percent': np.float32(-4.2086906), 'refund_flag': np.float32(-3.0711007), 'profit_margin': np.float32(-0.5954149)}"
597,49,3604.0,14.962304157472632,0,4,South,331.6517416652064,0,"{'price': np.float32(-1.7130781), 'discount_percent': np.float32(-2.9537868), 'refund_flag': np.float32(-3.5641263), 'profit_margin': np.float32(-0.7688401)}"
598,36,4499.0,9.679648499357512,0,6,North,702.9894391166765,0,"{'price': np.float32(-0.3458994), 'discount_percent': np.float32(-4.0166173), 'refund_flag': np.float32(-4.142334), 'profit_margin': np.float32(0.2339807)}"
599,12,3494.0,7.0486225832010865,1,8,West,414.2754776823527,0,"{'price': np.float32(-1.2421677), 'discount_percent': np.float32(-2.4900377), 'refund_flag': np.float32(4.157271), 'profit_margin': np.float32(-1.3788948)}"
600,41,3006.0,17.40284027770944,0,13,North,236.96740528618892,0,"{'price': np.float32(-1.6818874), 'discount_percent': np.float32(-2.3702908), 'refund_flag': np.float32(-4.0634065), 'profit_margin': np.float32(-1.2274069)}"
601,19,4109.0,6.453248560319666,0,3,North,676.6427945691916,0,"{'price': np.float32(-1.059719), 'discount_percent': np.float32(-3.0375133), 'refund_flag': np.float32(-4.105602), 'profit_margin': np.float32(0.23630244)}"
602,12,4053.0,11.719224115621495,0,1,North,467.6559542375114,0,"{'price': np.float32(-0.93408775), 'discount_percent': np.float32(-4.136784), 'refund_flag': np.float32(-3.191893), 'profit_margin': np.float32(-1.1011125)}"
603,9,1562.4,13.844486816122366,0,3,South,192.70494681211144,0,"{'price': np.float32(-1.6893039), 'discount_percent': np.float32(-3.6117988), 'refund_flag': np.float32(-3.3290951), 'profit_margin': np.float32(-0.7783536)}"
604,7,3084.8,14.207463522354283,0,12,East,549.1425339310905,0,"{'price': np.float32(-1.3879437), 'discount_percent': np.float32(-3.3251452), 'refund_flag': np.float32(-3.8817585), 'profit_margin': np.float32(-0.40276217)}"
605,28,1015.0,4.172786648899902,0,3,North,81.04191807847641,0,"{'price': np.float32(-1.1030315), 'discount_percent': np.float32(-2.4725144), 'refund_flag': np.float32(-3.957124), 'profit_margin': np.float32(-0.49054328)}"
606,14,538.0,15.259752029141328,0,5,West,128.5355343776541,0,"{'price': np.float32(1.277138), 'discount_percent': np.float32(-2.9274266), 'refund_flag': np.float32(-4.289568), 'profit_margin': np.float32(-0.26427814)}"
607,31,3842.0,5.105223769463649,0,11,South,973.1723727223504,0,"{'price': np.float32(-1.76707), 'discount_percent': np.float32(-2.4506567), 'refund_flag': np.float32(-4.080348), 'profit_margin': np.float32(1.9206839)}"
608,19,1386.0,14.05351827674997,0,12,South,270.2935484310406,0,"{'price': np.float32(-1.7446668), 'discount_percent': np.float32(-3.5934432), 'refund_flag': np.float32(-3.1994877), 'profit_margin': np.float32(-1.1781416)}"
609,47,3344.0,12.675867355245495,0,12,West,223.54520366721593,0,"{'price': np.float32(-1.7065761), 'discount_percent': np.float32(-4.019291), 'refund_flag': np.float32(-2.9756298), 'profit_margin': np.float32(-1.2747221)}"
610,16,2704.0,14.093153308899492,0,4,North,566.7214747780456,0,"{'price': np.float32(-1.9369338), 'discount_percent': np.float32(-3.4548287), 'refund_flag': np.float32(-3.6444907), 'profit_margin': np.float32(-0.38013268)}"
611,5,1278.4,3.9749823945048623,0,13,East,386.6725351081393,0,"{'price': np.float32(-1.3874683), 'discount_percent': np.float32(-2.3392427), 'refund_flag': np.float32(-3.8742464), 'profit_margin': np.float32(-0.34661746)}"
612,35,2323.0,12.939648713671955,0,4,North,489.30468442485255,0,"{'price': np.float32(-1.7427092), 'discount_percent': np.float32(-3.543692), 'refund_flag': np.float32(-3.2382932), 'profit_margin': np.float32(-0.95775723)}"
613,12,3701.0,15.42796838204086,0,9,West,245.6791614571148,0,"{'price': np.float32(-1.8468819), 'discount_percent': np.float32(-3.0016289), 'refund_flag': np.float32(-3.4744334), 'profit_margin': np.float32(-1.2201114)}"
614,25,3655.0,10.966978915808705,0,7,South,686.5522297161054,0,"{'price': np.float32(-1.6559811), 'discount_percent': np.float32(-3.9211144), 'refund_flag': np.float32(-3.6879814), 'profit_margin': np.float32(0.2909404)}"
615,21,3593.0,5.906916601977116,0,4,East,874.2021342416463,0,"{'price': np.float32(-1.5826308), 'discount_percent': np.float32(-2.6289654), 'refund_flag': np.float32(-4.4258847), 'profit_margin': np.float32(1.624181)}"
616,36,4030.0,14.598738071639952,0,3,South,668.8486363917586,0,"{'price': np.float32(-0.73869246), 'discount_percent': np.float32(-3.1672883), 'refund_flag': np.float32(-4.282744), 'profit_margin': np.float32(0.2468882)}"
617,23,4278.0,10.56959814050385,0,6,West,809.5532304688186,0,"{'price': np.float32(-0.8468467), 'discount_percent': np.float32(-4.0350847), 'refund_flag': np.float32(-3.98809), 'profit_margin': np.float32(0.43662184)}"
618,16,3396.0,1.6277786808615202,0,3,North,549.8521154267171,0,"{'price': np.float32(-1.3166724), 'discount_percent': np.float32(0.76189584), 'refund_flag': np.float32(-3.8737962), 'profit_margin': np.float32(-0.40816516)}"
619,39,3953.0,5.519052688416698,0,6,East,680.3998264025777,0,"{'price': np.float32(-1.6111442), 'discount_percent': np.float32(-2.6765409), 'refund_flag': np.float32(-3.970113), 'profit_margin': np.float32(0.23434833)}"
620,45,4011.0,7.368527343865131,1,11,South,217.7037789788914,0,"{'price': np.float32(-1.2707121), 'discount_percent': np.float32(-2.6161907), 'refund_flag': np.float32(3.8588703), 'profit_margin': np.float32(-1.512508)}"
621,42,1488.0,17.529091438198282,0,13,South,257.38695873943675,0,"{'price': np.float32(-1.710182), 'discount_percent': np.float32(-2.5115712), 'refund_flag': np.float32(-3.8123763), 'profit_margin': np.float32(-1.2153224)}"
622,39,4616.0,16.65091543153107,1,11,South,270.7095615134417,1,"{'price': np.float32(2.9497674), 'discount_percent': np.float32(-0.34299916), 'refund_flag': np.float32(4.920863), 'profit_margin': np.float32(-1.2537113)}"
623,14,4526.0,16.63484265528338,0,13,North,598.994506152615,0,"{'price': np.float32(-0.20065218), 'discount_percent': np.float32(-2.307074), 'refund_flag': np.float32(-4.67926), 'profit_margin': np.float32(-0.34343332)}"
624,31,4679.0,11.161801388419333,0,13,East,511.9597030604088,0,"{'price': np.float32(2.0865388), 'discount_percent': np.float32(-3.784721), 'refund_flag': np.float32(-3.6394393), 'profit_margin': np.float32(-0.6674875)}"
625,5,1745.6,14.567973958895996,0,12,North,347.39305639595483,0,"{'price': np.float32(-1.5861862), 'discount_percent': np.float32(-3.343653), 'refund_flag': np.float32(-3.5859356), 'profit_margin': np.float32(-0.48553586)}"
626,35,4463.0,4.296102956570547,0,9,North,356.02737483959885,0,"{'price': np.float32(-0.5999606), 'discount_percent': np.float32(-2.805081), 'refund_flag': np.float32(-4.071581), 'profit_margin': np.float32(-0.4056783)}"
627,23,1433.0,10.034015491963856,1,6,North,287.37946777049615,0,"{'price': np.float32(-2.223936), 'discount_percent': np.float32(-4.377511), 'refund_flag': np.float32(3.1361046), 'profit_margin': np.float32(-1.9091398)}"
628,29,4098.0,12.258163508247982,0,12,West,894.4309100030906,0,"{'price': np.float32(-0.79182553), 'discount_percent': np.float32(-3.8272052), 'refund_flag': np.float32(-3.9836237), 'profit_margin': np.float32(1.7053031)}"
629,43,3733.0,4.625504713454399,0,4,West,323.4154287514458,0,"{'price': np.float32(-2.0669227), 'discount_percent': np.float32(-2.6197786), 'refund_flag': np.float32(-3.3217418), 'profit_margin': np.float32(-0.6078151)}"
630,11,2480.0,11.049560448209348,0,5,West,167.82645386413677,0,"{'price': np.float32(-2.2271366), 'discount_percent': np.float32(-4.1519847), 'refund_flag': np.float32(-2.8387952), 'profit_margin': np.float32(-0.8069)}"
631,18,2355.0,18.43319592902172,1,13,East,165.9250203381353,0,"{'price': np.float32(-2.4075227), 'discount_percent': np.float32(-0.37400442), 'refund_flag': np.float32(4.3139257), 'profit_margin': np.float32(-1.1896211)}"
632,47,3556.0,12.793848922803134,0,6,North,835.0568036528445,0,"{'price': np.float32(-1.5759958), 'discount_percent': np.float32(-3.2880633), 'refund_flag': np.float32(-4.256997), 'profit_margin': np.float32(0.4670094)}"
633,12,1292.0,14.587726033320603,0,11,North,200.89405134087113,0,"{'price': np.float32(-1.8195333), 'discount_percent': np.float32(-3.4097173), 'refund_flag': np.float32(-3.5545018), 'profit_margin': np.float32(-1.2509112)}"
634,9,1032.8,-2.2620346171613104,0,3,West,220.22996997617344,0,"{'price': np.float32(-1.0285312), 'discount_percent': np.float32(1.2037001), 'refund_flag': np.float32(-3.875612), 'profit_margin': np.float32(-0.91194546)}"
635,10,2309.0,17.78984424576462,0,8,North,145.5525855098507,0,"{'price': np.float32(-1.9556502), 'discount_percent': np.float32(-2.4807951), 'refund_flag': np.float32(-3.9121404), 'profit_margin': np.float32(-0.7889695)}"
636,44,2755.0,9.069388261239151,0,4,North,532.0638339726614,0,"{'price': np.float32(-1.8149215), 'discount_percent': np.float32(-3.3201084), 'refund_flag': np.float32(-3.5176787), 'profit_margin': np.float32(-0.53285575)}"
637,17,4110.0,6.156568429649789,0,8,South,1029.8092715119597,0,"{'price': np.float32(-0.9952875), 'discount_percent': np.float32(-2.7288067), 'refund_flag': np.float32(-3.9468882), 'profit_margin': np.float32(2.3872497)}"
638,38,2107.0,9.126810740950347,0,10,North,492.1663820158698,0,"{'price': np.float32(-1.5261956), 'discount_percent': np.float32(-3.3702424), 'refund_flag': np.float32(-3.3157547), 'profit_margin': np.float32(-0.9285373)}"
639,7,1187.2,2.5748892085955113,0,10,South,298.5751294216212,0,"{'price': np.float32(-1.2703264), 'discount_percent': np.float32(-1.620164), 'refund_flag': np.float32(-3.82588), 'profit_margin': np.float32(-1.0297282)}"
640,46,4176.0,15.239710308760712,0,3,North,243.5934273507449,0,"{'price': np.float32(-0.82874316), 'discount_percent': np.float32(-3.1910305), 'refund_flag': np.float32(-3.5941582), 'profit_margin': np.float32(-1.119069)}"
641,13,3880.0,8.323021386131035,1,10,East,277.80427112068037,0,"{'price': np.float32(-2.3343575), 'discount_percent': np.float32(-3.0945418), 'refund_flag': np.float32(3.5694048), 'profit_margin': np.float32(-1.7537037)}"
642,40,1019.0,6.306845939869653,0,7,West,59.505894248187786,0,"{'price': np.float32(-1.1030315), 'discount_percent': np.float32(-2.670532), 'refund_flag': np.float32(-4.000174), 'profit_margin': np.float32(-0.49054328)}"
643,42,1090.0,9.159724671558177,0,11,South,113.24429100426292,0,"{'price': np.float32(-1.3480026), 'discount_percent': np.float32(-3.410765), 'refund_flag': np.float32(-3.5311038), 'profit_margin': np.float32(-0.49405095)}"
644,9,1240.0,15.590078272880705,0,13,West,109.79098790804288,0,"{'price': np.float32(-1.716114), 'discount_percent': np.float32(-3.291223), 'refund_flag': np.float32(-3.6772282), 'profit_margin': np.float32(-0.6518942)}"
645,27,4133.0,10.657292003906102,0,12,South,424.6857715378637,0,"{'price': np.float32(-0.99217117), 'discount_percent': np.float32(-4.165493), 'refund_flag': np.float32(-3.119656), 'profit_margin': np.float32(-1.1404648)}"
646,2,4944.0,17.951531152332663,0,9,South,701.7882977922484,0,"{'price': np.float32(2.67198), 'discount_percent': np.float32(-2.020454), 'refund_flag': np.float32(-4.1622577), 'profit_margin': np.float32(0.105543755)}"
647,5,1167.2,12.32490414870541,0,4,South,365.5200789839553,0,"{'price': np.float32(-1.4899517), 'discount_percent': np.float32(-4.1729894), 'refund_flag': np.float32(-3.0676448), 'profit_margin': np.float32(-0.4424314)}"
648,29,1192.0,5.355100228386875,0,8,East,228.55992364695197,0,"{'price': np.float32(-1.3367554), 'discount_percent': np.float32(-2.5404265), 'refund_flag': np.float32(-3.733857), 'profit_margin': np.float32(-1.1233546)}"
